# Disease ID,Disease Name,Gene ID
C0917796,"Optic Atrophy, Hereditary, Leber",4535
C0917796,"Optic Atrophy, Hereditary, Leber",4536
C0917796,"Optic Atrophy, Hereditary, Leber",4537
C0917796,"Optic Atrophy, Hereditary, Leber",4538
C0917796,"Optic Atrophy, Hereditary, Leber",4539
C0917796,"Optic Atrophy, Hereditary, Leber",4540
C0917796,"Optic Atrophy, Hereditary, Leber",4541
C0917796,"Optic Atrophy, Hereditary, Leber",4556
C0917796,"Optic Atrophy, Hereditary, Leber",6121
C0917796,"Optic Atrophy, Hereditary, Leber",9227
C0023891,"Liver Cirrhosis, Alcoholic",1281
C0023891,"Liver Cirrhosis, Alcoholic",1571
C0023891,"Liver Cirrhosis, Alcoholic",3569
C0023891,"Liver Cirrhosis, Alcoholic",4088
C0023891,"Liver Cirrhosis, Alcoholic",4313
C0023891,"Liver Cirrhosis, Alcoholic",4353
C0023891,"Liver Cirrhosis, Alcoholic",53345
C0023891,"Liver Cirrhosis, Alcoholic",596
C0023891,"Liver Cirrhosis, Alcoholic",5970
C0023891,"Liver Cirrhosis, Alcoholic",6648
C0023891,"Liver Cirrhosis, Alcoholic",7040
C0023891,"Liver Cirrhosis, Alcoholic",7076
C0023891,"Liver Cirrhosis, Alcoholic",7124
C0023891,"Liver Cirrhosis, Alcoholic",79143
C0023891,"Liver Cirrhosis, Alcoholic",80339
C0023891,"Liver Cirrhosis, Alcoholic",847
C0023895,Liver Diseases,1230
C0023895,Liver Diseases,1241
C0023895,Liver Diseases,1281
C0023895,Liver Diseases,1440
C0023895,Liver Diseases,1544
C0023895,Liver Diseases,1728
C0023895,Liver Diseases,174
C0023895,Liver Diseases,196
C0023895,Liver Diseases,2027
C0023895,Liver Diseases,210
C0023895,Liver Diseases,23576
C0023895,Liver Diseases,23600
C0023895,Liver Diseases,241
C0023895,Liver Diseases,249
C0023895,Liver Diseases,2570
C0023895,Liver Diseases,2678
C0023895,Liver Diseases,27040
C0023895,Liver Diseases,27306
C0023895,Liver Diseases,2869
C0023895,Liver Diseases,2875
C0023895,Liver Diseases,3101
C0023895,Liver Diseases,3162
C0023895,Liver Diseases,3303
C0023895,Liver Diseases,3556
C0023895,Liver Diseases,3581
C0023895,Liver Diseases,3589
C0023895,Liver Diseases,3694
C0023895,Liver Diseases,3728
C0023895,Liver Diseases,4318
C0023895,Liver Diseases,4524
C0023895,Liver Diseases,4790
C0023895,Liver Diseases,4843
C0023895,Liver Diseases,4864
C0023895,Liver Diseases,5265
C0023895,Liver Diseases,540
C0023895,Liver Diseases,54210
C0023895,Liver Diseases,56624
C0023895,Liver Diseases,5879
C0023895,Liver Diseases,59
C0023895,Liver Diseases,598
C0023895,Liver Diseases,6039
C0023895,Liver Diseases,6309
C0023895,Liver Diseases,6341
C0023895,Liver Diseases,6347
C0023895,Liver Diseases,6430
C0023895,Liver Diseases,6489
C0023895,Liver Diseases,6647
C0023895,Liver Diseases,6783
C0023895,Liver Diseases,7051
C0023895,Liver Diseases,7078
C0023895,Liver Diseases,7104
C0023895,Liver Diseases,7124
C0023895,Liver Diseases,729230
C0023895,Liver Diseases,7295
C0023895,Liver Diseases,7305
C0023895,Liver Diseases,7850
C0023895,Liver Diseases,83716
C0023895,Liver Diseases,8651
C0023895,Liver Diseases,8829
C0023895,Liver Diseases,885
C0023895,Liver Diseases,9021
C0023895,Liver Diseases,915
C0023895,Liver Diseases,942
C0023895,Liver Diseases,9420
C0023895,Liver Diseases,94235
C0023895,Liver Diseases,974
C0023895,Liver Diseases,9971
C0022661,"Kidney Failure, Chronic",1374
C0022661,"Kidney Failure, Chronic",1401
C0022661,"Kidney Failure, Chronic",1535
C0022661,"Kidney Failure, Chronic",1536
C0022661,"Kidney Failure, Chronic",1555
C0022661,"Kidney Failure, Chronic",1557
C0022661,"Kidney Failure, Chronic",1636
C0022661,"Kidney Failure, Chronic",1839
C0022661,"Kidney Failure, Chronic",19
C0022661,"Kidney Failure, Chronic",2056
C0022661,"Kidney Failure, Chronic",213
C0022661,"Kidney Failure, Chronic",2168
C0022661,"Kidney Failure, Chronic",2194
C0022661,"Kidney Failure, Chronic",2981
C0022661,"Kidney Failure, Chronic",3156
C0022661,"Kidney Failure, Chronic",3162
C0022661,"Kidney Failure, Chronic",3479
C0022661,"Kidney Failure, Chronic",3569
C0022661,"Kidney Failure, Chronic",38
C0022661,"Kidney Failure, Chronic",4481
C0022661,"Kidney Failure, Chronic",4627
C0022661,"Kidney Failure, Chronic",4790
C0022661,"Kidney Failure, Chronic",4803
C0022661,"Kidney Failure, Chronic",50507
C0022661,"Kidney Failure, Chronic",5054
C0022661,"Kidney Failure, Chronic",5076
C0022661,"Kidney Failure, Chronic",51085
C0022661,"Kidney Failure, Chronic",51094
C0022661,"Kidney Failure, Chronic",5465
C0022661,"Kidney Failure, Chronic",56729
C0022661,"Kidney Failure, Chronic",5742
C0022661,"Kidney Failure, Chronic",5743
C0022661,"Kidney Failure, Chronic",57817
C0022661,"Kidney Failure, Chronic",5970
C0022661,"Kidney Failure, Chronic",6347
C0022661,"Kidney Failure, Chronic",653361
C0022661,"Kidney Failure, Chronic",6720
C0022661,"Kidney Failure, Chronic",6721
C0022661,"Kidney Failure, Chronic",7040
C0022661,"Kidney Failure, Chronic",7124
C0022661,"Kidney Failure, Chronic",847
C0022661,"Kidney Failure, Chronic",9370
C0022661,"Kidney Failure, Chronic",949
C0022661,"Kidney Failure, Chronic",9619
C0022661,"Kidney Failure, Chronic",968
C0023264,Leigh Disease,123263
C0023264,Leigh Disease,1355
C0023264,Leigh Disease,137682
C0023264,Leigh Disease,1738
C0023264,Leigh Disease,1892
C0023264,Leigh Disease,374291
C0023264,Leigh Disease,4508
C0023264,Leigh Disease,4514
C0023264,Leigh Disease,4535
C0023264,Leigh Disease,4536
C0023264,Leigh Disease,4537
C0023264,Leigh Disease,4538
C0023264,Leigh Disease,4540
C0023264,Leigh Disease,4541
C0023264,Leigh Disease,4566
C0023264,Leigh Disease,4567
C0023264,Leigh Disease,4577
C0023264,Leigh Disease,4578
C0023264,Leigh Disease,4695
C0023264,Leigh Disease,4720
C0023264,Leigh Disease,4722
C0023264,Leigh Disease,4723
C0023264,Leigh Disease,4724
C0023264,Leigh Disease,4728
C0023264,Leigh Disease,51204
C0023264,Leigh Disease,5428
C0023264,Leigh Disease,55572
C0023264,Leigh Disease,55699
C0023264,Leigh Disease,617
C0023264,Leigh Disease,6389
C0023264,Leigh Disease,6834
C0023264,Leigh Disease,79133
C0023264,Leigh Disease,79731
C0023264,Leigh Disease,91942
C0023264,Leigh Disease,9997
C0007570,Celiac Disease,100131327
C0007570,Celiac Disease,10019
C0007570,Celiac Disease,101928376
C0007570,Celiac Disease,10301
C0007570,Celiac Disease,117289
C0007570,Celiac Disease,1233
C0007570,Celiac Disease,1493
C0007570,Celiac Disease,150223
C0007570,Celiac Disease,150962
C0007570,Celiac Disease,154215
C0007570,Celiac Disease,2113
C0007570,Celiac Disease,23150
C0007570,Celiac Disease,23308
C0007570,Celiac Disease,284099
C0007570,Celiac Disease,29851
C0007570,Celiac Disease,31
C0007570,Celiac Disease,3115
C0007570,Celiac Disease,3117
C0007570,Celiac Disease,3119
C0007570,Celiac Disease,3600
C0007570,Celiac Disease,387357
C0007570,Celiac Disease,4026
C0007570,Celiac Disease,4650
C0007570,Celiac Disease,4660
C0007570,Celiac Disease,4774
C0007570,Celiac Disease,5341
C0007570,Celiac Disease,55892
C0007570,Celiac Disease,57178
C0007570,Celiac Disease,57514
C0007570,Celiac Disease,5771
C0007570,Celiac Disease,59067
C0007570,Celiac Disease,60468
C0007570,Celiac Disease,6311
C0007570,Celiac Disease,7052
C0007570,Celiac Disease,7473
C0007570,Celiac Disease,79258
C0007570,Celiac Disease,84162
C0007570,Celiac Disease,864
C0007570,Celiac Disease,8764
C0007570,Celiac Disease,8809
C0007570,Celiac Disease,919
C0007570,Celiac Disease,941
C0007570,Celiac Disease,9844
C0017601,Glaucoma,100048912
C0017601,Glaucoma,100287616
C0017601,Glaucoma,1029
C0017601,Glaucoma,1030
C0017601,Glaucoma,10587
C0017601,Glaucoma,120526
C0017601,Glaucoma,1301
C0017601,Glaucoma,144100
C0017601,Glaucoma,196294
C0017601,Glaucoma,23424
C0017601,Glaucoma,26610
C0017601,Glaucoma,2762
C0017601,Glaucoma,344148
C0017601,Glaucoma,4016
C0017601,Glaucoma,4638
C0017601,Glaucoma,51071
C0017601,Glaucoma,5373
C0017601,Glaucoma,54715
C0017601,Glaucoma,55133
C0017601,Glaucoma,60312
C0017601,Glaucoma,7042
C0017601,Glaucoma,8671
C0022116,Ischemia,1158
C0022116,Ischemia,134
C0022116,Ischemia,1356
C0022116,Ischemia,140
C0022116,Ischemia,1958
C0022116,Ischemia,2833
C0022116,Ischemia,3162
C0022116,Ischemia,3569
C0022116,Ischemia,4846
C0022116,Ischemia,5020
C0022116,Ischemia,5111
C0022116,Ischemia,5328
C0022116,Ischemia,54205
C0022116,Ischemia,5468
C0022116,Ischemia,551
C0022116,Ischemia,5601
C0022116,Ischemia,581
C0022116,Ischemia,59
C0022116,Ischemia,5972
C0022116,Ischemia,6275
C0022116,Ischemia,6387
C0022116,Ischemia,6647
C0022116,Ischemia,6648
C0022116,Ischemia,7157
C0022116,Ischemia,7498
C0022116,Ischemia,871
C0022116,Ischemia,968
C0032580,Adenomatous Polyposis Coli,1592
C0032580,Adenomatous Polyposis Coli,207
C0032580,Adenomatous Polyposis Coli,2328
C0032580,Adenomatous Polyposis Coli,26585
C0032580,Adenomatous Polyposis Coli,324
C0032580,Adenomatous Polyposis Coli,4163
C0032580,Adenomatous Polyposis Coli,4595
C0032580,Adenomatous Polyposis Coli,4913
C0032580,Adenomatous Polyposis Coli,5743
C0032580,Adenomatous Polyposis Coli,6648
C0040128,Thyroid Diseases,10618
C0040128,Thyroid Diseases,163223
C0040128,Thyroid Diseases,163882
C0040128,Thyroid Diseases,1733
C0040128,Thyroid Diseases,1734
C0040128,Thyroid Diseases,3398
C0040128,Thyroid Diseases,3399
C0040128,Thyroid Diseases,3693
C0040128,Thyroid Diseases,51454
C0040128,Thyroid Diseases,6347
C0040128,Thyroid Diseases,687
C0040128,Thyroid Diseases,6926
C0030319,Panic Disorder,1312
C0030319,Panic Disorder,135
C0030319,Panic Disorder,150
C0030319,Panic Disorder,3630
C0030319,Panic Disorder,5317
C0030319,Panic Disorder,54549
C0030319,Panic Disorder,57101
C0030319,Panic Disorder,57658
C0030319,Panic Disorder,887
C0001624,Adrenal Gland Neoplasms,1029
C0001624,Adrenal Gland Neoplasms,1499
C0001624,Adrenal Gland Neoplasms,2778
C0001624,Adrenal Gland Neoplasms,2796
C0001624,Adrenal Gland Neoplasms,2798
C0001624,Adrenal Gland Neoplasms,5566
C0001624,Adrenal Gland Neoplasms,5743
C0001624,Adrenal Gland Neoplasms,5925
C0001624,Adrenal Gland Neoplasms,7157
C0001624,Adrenal Gland Neoplasms,7253
C0001624,Adrenal Gland Neoplasms,998
C0027819,Neuroblastoma,1029
C0027819,Neuroblastoma,10413
C0027819,Neuroblastoma,11200
C0027819,Neuroblastoma,1621
C0027819,Neuroblastoma,23095
C0027819,Neuroblastoma,238
C0027819,Neuroblastoma,26038
C0027819,Neuroblastoma,2778
C0027819,Neuroblastoma,3082
C0027819,Neuroblastoma,3265
C0027819,Neuroblastoma,3456
C0027819,Neuroblastoma,3845
C0027819,Neuroblastoma,389421
C0027819,Neuroblastoma,4004
C0027819,Neuroblastoma,401237
C0027819,Neuroblastoma,4233
C0027819,Neuroblastoma,4513
C0027819,Neuroblastoma,4609
C0027819,Neuroblastoma,4613
C0027819,Neuroblastoma,4826
C0027819,Neuroblastoma,4830
C0027819,Neuroblastoma,4893
C0027819,Neuroblastoma,4914
C0027819,Neuroblastoma,4915
C0027819,Neuroblastoma,51144
C0027819,Neuroblastoma,5243
C0027819,Neuroblastoma,546
C0027819,Neuroblastoma,57492
C0027819,Neuroblastoma,57531
C0027819,Neuroblastoma,5781
C0027819,Neuroblastoma,5784
C0027819,Neuroblastoma,580
C0027819,Neuroblastoma,590
C0027819,Neuroblastoma,65018
C0027819,Neuroblastoma,6790
C0027819,Neuroblastoma,7015
C0027819,Neuroblastoma,7054
C0027819,Neuroblastoma,7153
C0027819,Neuroblastoma,729177
C0027819,Neuroblastoma,7869
C0027819,Neuroblastoma,81704
C0027819,Neuroblastoma,8289
C0027819,Neuroblastoma,83593
C0027819,Neuroblastoma,84181
C0027819,Neuroblastoma,8743
C0027819,Neuroblastoma,8929
C0029422,Osteochondrodysplasias,10683
C0029422,Osteochondrodysplasias,1280
C0029422,Osteochondrodysplasias,1297
C0029422,Osteochondrodysplasias,1301
C0029422,Osteochondrodysplasias,2316
C0029422,Osteochondrodysplasias,2321
C0029422,Osteochondrodysplasias,2720
C0029422,Osteochondrodysplasias,3339
C0029422,Osteochondrodysplasias,3791
C0029422,Osteochondrodysplasias,50964
C0029422,Osteochondrodysplasias,59341
C0029422,Osteochondrodysplasias,596
C0029422,Osteochondrodysplasias,6399
C0029422,Osteochondrodysplasias,7422
C0029422,Osteochondrodysplasias,9719
C0015625,Fanconi Anemia,2072
C0015625,Fanconi Anemia,2175
C0015625,Fanconi Anemia,2176
C0015625,Fanconi Anemia,2177
C0015625,Fanconi Anemia,2178
C0015625,Fanconi Anemia,2187
C0015625,Fanconi Anemia,2188
C0015625,Fanconi Anemia,2189
C0015625,Fanconi Anemia,29089
C0015625,Fanconi Anemia,4599
C0015625,Fanconi Anemia,55120
C0015625,Fanconi Anemia,55215
C0015625,Fanconi Anemia,57697
C0015625,Fanconi Anemia,5889
C0015625,Fanconi Anemia,675
C0015625,Fanconi Anemia,7124
C0015625,Fanconi Anemia,79728
C0015625,Fanconi Anemia,83990
C0015625,Fanconi Anemia,84464
C0751778,"Myoclonic Epilepsies, Progressive",10939
C0751778,"Myoclonic Epilepsies, Progressive",1822
C0751778,"Myoclonic Epilepsies, Progressive",26278
C0751778,"Myoclonic Epilepsies, Progressive",3746
C0751778,"Myoclonic Epilepsies, Progressive",378884
C0751778,"Myoclonic Epilepsies, Progressive",4758
C0751778,"Myoclonic Epilepsies, Progressive",5274
C0751778,"Myoclonic Epilepsies, Progressive",54982
C0751778,"Myoclonic Epilepsies, Progressive",5621
C0751778,"Myoclonic Epilepsies, Progressive",57465
C0751778,"Myoclonic Epilepsies, Progressive",7248
C0751778,"Myoclonic Epilepsies, Progressive",7957
C0162666,Mitochondrial Encephalomyopathies,10059
C0162666,Mitochondrial Encephalomyopathies,10667
C0162666,Mitochondrial Encephalomyopathies,26235
C0162666,Mitochondrial Encephalomyopathies,4519
C0162666,Mitochondrial Encephalomyopathies,4567
C0162666,Mitochondrial Encephalomyopathies,4568
C0162666,Mitochondrial Encephalomyopathies,4573
C0162666,Mitochondrial Encephalomyopathies,4578
C0162666,Mitochondrial Encephalomyopathies,4720
C0162666,Mitochondrial Encephalomyopathies,4729
C0162666,Mitochondrial Encephalomyopathies,54968
C0162666,Mitochondrial Encephalomyopathies,55572
C0162666,Mitochondrial Encephalomyopathies,56947
C0162666,Mitochondrial Encephalomyopathies,91574
C0162666,Mitochondrial Encephalomyopathies,9997
C0019151,Hepatic Encephalopathy,2554
C0019151,Hepatic Encephalopathy,2560
C0019151,Hepatic Encephalopathy,2566
C0019151,Hepatic Encephalopathy,2638
C0019151,Hepatic Encephalopathy,2752
C0019151,Hepatic Encephalopathy,4049
C0019151,Hepatic Encephalopathy,4128
C0019151,Hepatic Encephalopathy,4129
C0019151,Hepatic Encephalopathy,4842
C0019151,Hepatic Encephalopathy,4988
C0019151,Hepatic Encephalopathy,5591
C0019151,Hepatic Encephalopathy,706
C0019151,Hepatic Encephalopathy,7124
C0026769,Multiple Sclerosis,100133941
C0026769,Multiple Sclerosis,10055
C0026769,Multiple Sclerosis,100616384
C0026769,Multiple Sclerosis,10198
C0026769,Multiple Sclerosis,10301
C0026769,Multiple Sclerosis,10461
C0026769,Multiple Sclerosis,10538
C0026769,Multiple Sclerosis,10636
C0026769,Multiple Sclerosis,10665
C0026769,Multiple Sclerosis,10892
C0026769,Multiple Sclerosis,11262
C0026769,Multiple Sclerosis,116986
C0026769,Multiple Sclerosis,117289
C0026769,Multiple Sclerosis,1268
C0026769,Multiple Sclerosis,140685
C0026769,Multiple Sclerosis,148867
C0026769,Multiple Sclerosis,1591
C0026769,Multiple Sclerosis,1594
C0026769,Multiple Sclerosis,160365
C0026769,Multiple Sclerosis,163059
C0026769,Multiple Sclerosis,2262
C0026769,Multiple Sclerosis,23095
C0026769,Multiple Sclerosis,2315
C0026769,Multiple Sclerosis,23274
C0026769,Multiple Sclerosis,27120
C0026769,Multiple Sclerosis,284677
C0026769,Multiple Sclerosis,285362
C0026769,Multiple Sclerosis,285830
C0026769,Multiple Sclerosis,3115
C0026769,Multiple Sclerosis,3119
C0026769,Multiple Sclerosis,3122
C0026769,Multiple Sclerosis,3123
C0026769,Multiple Sclerosis,3128
C0026769,Multiple Sclerosis,3134
C0026769,Multiple Sclerosis,3383
C0026769,Multiple Sclerosis,3394
C0026769,Multiple Sclerosis,3456
C0026769,Multiple Sclerosis,348
C0026769,Multiple Sclerosis,3553
C0026769,Multiple Sclerosis,3559
C0026769,Multiple Sclerosis,3574
C0026769,Multiple Sclerosis,3575
C0026769,Multiple Sclerosis,3592
C0026769,Multiple Sclerosis,3766
C0026769,Multiple Sclerosis,4126
C0026769,Multiple Sclerosis,4162
C0026769,Multiple Sclerosis,4234
C0026769,Multiple Sclerosis,4249
C0026769,Multiple Sclerosis,4261
C0026769,Multiple Sclerosis,440836
C0026769,Multiple Sclerosis,5010
C0026769,Multiple Sclerosis,5027
C0026769,Multiple Sclerosis,51300
C0026769,Multiple Sclerosis,5133
C0026769,Multiple Sclerosis,5443
C0026769,Multiple Sclerosis,54806
C0026769,Multiple Sclerosis,55765
C0026769,Multiple Sclerosis,55892
C0026769,Multiple Sclerosis,5594
C0026769,Multiple Sclerosis,56244
C0026769,Multiple Sclerosis,57178
C0026769,Multiple Sclerosis,57531
C0026769,Multiple Sclerosis,57727
C0026769,Multiple Sclerosis,5788
C0026769,Multiple Sclerosis,5817
C0026769,Multiple Sclerosis,58513
C0026769,Multiple Sclerosis,590
C0026769,Multiple Sclerosis,6041
C0026769,Multiple Sclerosis,60468
C0026769,Multiple Sclerosis,6198
C0026769,Multiple Sclerosis,6401
C0026769,Multiple Sclerosis,64084
C0026769,Multiple Sclerosis,642636
C0026769,Multiple Sclerosis,643
C0026769,Multiple Sclerosis,6556
C0026769,Multiple Sclerosis,6565
C0026769,Multiple Sclerosis,677
C0026769,Multiple Sclerosis,6774
C0026769,Multiple Sclerosis,6775
C0026769,Multiple Sclerosis,6850
C0026769,Multiple Sclerosis,7128
C0026769,Multiple Sclerosis,7132
C0026769,Multiple Sclerosis,7297
C0026769,Multiple Sclerosis,7410
C0026769,Multiple Sclerosis,7412
C0026769,Multiple Sclerosis,7813
C0026769,Multiple Sclerosis,79925
C0026769,Multiple Sclerosis,79970
C0026769,Multiple Sclerosis,84769
C0026769,Multiple Sclerosis,8575
C0026769,Multiple Sclerosis,868
C0026769,Multiple Sclerosis,8740
C0026769,Multiple Sclerosis,923
C0026769,Multiple Sclerosis,942
C0026769,Multiple Sclerosis,958
C0026769,Multiple Sclerosis,9639
C0026769,Multiple Sclerosis,965
C0024141,"Lupus Erythematosus, Systemic",10019
C0024141,"Lupus Erythematosus, Systemic",100532732
C0024141,"Lupus Erythematosus, Systemic",100874048
C0024141,"Lupus Erythematosus, Systemic",1027
C0024141,"Lupus Erythematosus, Systemic",10318
C0024141,"Lupus Erythematosus, Systemic",10320
C0024141,"Lupus Erythematosus, Systemic",11277
C0024141,"Lupus Erythematosus, Systemic",1191
C0024141,"Lupus Erythematosus, Systemic",121260
C0024141,"Lupus Erythematosus, Systemic",1380
C0024141,"Lupus Erythematosus, Systemic",1389
C0024141,"Lupus Erythematosus, Systemic",1401
C0024141,"Lupus Erythematosus, Systemic",1445
C0024141,"Lupus Erythematosus, Systemic",1773
C0024141,"Lupus Erythematosus, Systemic",1776
C0024141,"Lupus Erythematosus, Systemic",1997
C0024141,"Lupus Erythematosus, Systemic",2113
C0024141,"Lupus Erythematosus, Systemic",219285
C0024141,"Lupus Erythematosus, Systemic",2212
C0024141,"Lupus Erythematosus, Systemic",2213
C0024141,"Lupus Erythematosus, Systemic",2214
C0024141,"Lupus Erythematosus, Systemic",221527
C0024141,"Lupus Erythematosus, Systemic",221895
C0024141,"Lupus Erythematosus, Systemic",23274
C0024141,"Lupus Erythematosus, Systemic",23294
C0024141,"Lupus Erythematosus, Systemic",23534
C0024141,"Lupus Erythematosus, Systemic",25780
C0024141,"Lupus Erythematosus, Systemic",26191
C0024141,"Lupus Erythematosus, Systemic",283742
C0024141,"Lupus Erythematosus, Systemic",2842
C0024141,"Lupus Erythematosus, Systemic",286016
C0024141,"Lupus Erythematosus, Systemic",306
C0024141,"Lupus Erythematosus, Systemic",3092
C0024141,"Lupus Erythematosus, Systemic",3117
C0024141,"Lupus Erythematosus, Systemic",3120
C0024141,"Lupus Erythematosus, Systemic",3123
C0024141,"Lupus Erythematosus, Systemic",356
C0024141,"Lupus Erythematosus, Systemic",3565
C0024141,"Lupus Erythematosus, Systemic",3569
C0024141,"Lupus Erythematosus, Systemic",3586
C0024141,"Lupus Erythematosus, Systemic",3593
C0024141,"Lupus Erythematosus, Systemic",3663
C0024141,"Lupus Erythematosus, Systemic",3684
C0024141,"Lupus Erythematosus, Systemic",3687
C0024141,"Lupus Erythematosus, Systemic",3918
C0024141,"Lupus Erythematosus, Systemic",4299
C0024141,"Lupus Erythematosus, Systemic",4439
C0024141,"Lupus Erythematosus, Systemic",474354
C0024141,"Lupus Erythematosus, Systemic",50615
C0024141,"Lupus Erythematosus, Systemic",5133
